order_id,product,quantity_ordered,price_each,order_date,purchase_address,month_name
189030,Wired Headphones,1,11.989999771118164,2019-04-15 15:19:00,"132 2nd St, San Francisco, CA 94016",April
189031,Apple Airpods Headphones,1,150.0,2019-04-24 17:23:00,"260 South St, Boston, MA 02215",April
189032,iPhone,1,700.0,2019-04-18 08:51:00,"962 West St, San Francisco, CA 94016",April
189033,AAA Batteries (4-pack),2,2.990000009536743,2019-09-04 22:27:00,"648 Forest St, Dallas, TX 75001",September
189034,USB-C Charging Cable,1,11.949999809265137,2019-05-04 18:38:00,"276 Highland St, Seattle, WA 98101",May
189035,AA Batteries (4-pack),1,3.839999914169312,2019-04-26 17:23:00,"151 Jefferson St, Portland, OR 97035",April
189036,Wired Headphones,1,11.989999771118164,2019-02-04 06:06:00,"627 12th St, Los Angeles, CA 90001",February
189036,AA Batteries (4-pack),3,3.839999914169312,2019-02-04 06:06:00,"627 12th St, Los Angeles, CA 90001",February
189037,Lightning Charging Cable,1,14.949999809265137,2019-08-04 16:53:00,"85 Ridge St, Los Angeles, CA 90001",August
189038,AA Batteries (4-pack),1,3.839999914169312,2019-04-24 19:40:00,"204 2nd St, San Francisco, CA 94016",April
189039,Wired Headphones,1,11.989999771118164,2019-04-25 23:05:00,"293 Walnut St, San Francisco, CA 94016",April
189040,Bose SoundSport Headphones,1,99.98999786376952,2019-04-22 19:08:00,"317 Madison St, San Francisco, CA 94016",April
189041,Bose SoundSport Headphones,1,99.98999786376952,2019-11-04 21:49:00,"882 Walnut St, Los Angeles, CA 90001",November
189042,Macbook Pro Laptop,1,1700.0,2019-04-13 17:49:00,"791 Cedar St, Seattle, WA 98101",April
189043,Vareebadd Phone,1,400.0,2019-04-13 15:33:00,"122 Lincoln St, Atlanta, GA 30301",April
189043,Wired Headphones,1,11.989999771118164,2019-04-13 15:33:00,"122 Lincoln St, Atlanta, GA 30301",April
189044,Apple Airpods Headphones,1,150.0,2019-04-20 18:35:00,"13 Chestnut St, Portland, ME 04101",April
189045,AAA Batteries (4-pack),1,2.990000009536743,2019-04-21 22:54:00,"599 Lincoln St, Los Angeles, CA 90001",April
189046,Bose SoundSport Headphones,1,99.98999786376952,2019-04-23 00:20:00,"274 Cherry St, San Francisco, CA 94016",April
189047,27in FHD Monitor,1,149.99000549316406,2019-04-17 18:17:00,"43 7th St, Los Angeles, CA 90001",April
189048,AA Batteries (4-pack),2,3.839999914169312,2019-04-22 04:20:00,"437 Main St, New York City, NY 10001",April
189049,AA Batteries (4-pack),1,3.839999914169312,2019-04-14 23:01:00,"763 6th St, Portland, OR 97035",April
189050,Apple Airpods Headphones,1,150.0,2019-04-27 19:23:00,"220 5th St, Portland, ME 04101",April
189051,AA Batteries (4-pack),1,3.839999914169312,2019-04-13 01:41:00,"375 4th St, San Francisco, CA 94016",April
189052,Wired Headphones,1,11.989999771118164,2019-06-04 14:29:00,"720 Willow St, New York City, NY 10001",June
189053,Flatscreen TV,1,300.0,2019-04-21 17:09:00,"410 6th St, Dallas, TX 75001",April
189054,Lightning Charging Cable,1,14.949999809265137,2019-04-13 17:15:00,"415 Lake St, San Francisco, CA 94016",April
189055,Lightning Charging Cable,1,14.949999809265137,2019-04-27 16:37:00,"629 River St, Atlanta, GA 30301",April
189056,27in FHD Monitor,1,149.99000549316406,2019-06-04 00:43:00,"506 Spruce St, Boston, MA 02215",June
189057,Bose SoundSport Headphones,1,99.98999786376952,2019-04-18 12:11:00,"298 7th St, Atlanta, GA 30301",April
189058,27in 4K Gaming Monitor,1,389.989990234375,2019-05-04 12:05:00,"261 Lincoln St, Austin, TX 73301",May
189059,Bose SoundSport Headphones,1,99.98999786376952,2019-04-29 17:56:00,"968 5th St, San Francisco, CA 94016",April
189060,ThinkPad Laptop,1,999.989990234375,2019-11-04 15:07:00,"70 Wilson St, Atlanta, GA 30301",November
189061,Wired Headphones,1,11.989999771118164,2019-02-04 06:26:00,"469 Maple St, Atlanta, GA 30301",February
189062,AA Batteries (4-pack),1,3.839999914169312,2019-04-24 12:51:00,"97 Cherry St, San Francisco, CA 94016",April
189063,AA Batteries (4-pack),1,3.839999914169312,2019-04-29 13:51:00,"472 West St, Dallas, TX 75001",April
189064,ThinkPad Laptop,1,999.989990234375,2019-11-04 06:47:00,"360 5th St, Seattle, WA 98101",November
189065,Apple Airpods Headphones,1,150.0,2019-04-27 11:28:00,"936 Johnson St, Boston, MA 02215",April
189066,Bose SoundSport Headphones,1,99.98999786376952,2019-01-04 18:18:00,"459 12th St, Los Angeles, CA 90001",January
189067,Apple Airpods Headphones,1,150.0,2019-04-22 10:59:00,"402 Lake St, Los Angeles, CA 90001",April
189068,Macbook Pro Laptop,1,1700.0,2019-04-24 11:42:00,"402 Walnut St, Los Angeles, CA 90001",April
189069,Wired Headphones,1,11.989999771118164,2019-12-04 17:46:00,"93 8th St, San Francisco, CA 94016",December
189070,Wired Headphones,1,11.989999771118164,2019-04-29 13:58:00,"396 9th St, Seattle, WA 98101",April
189071,iPhone,1,700.0,2019-11-04 15:05:00,"483 Pine St, Boston, MA 02215",November
189071,Lightning Charging Cable,1,14.949999809265137,2019-11-04 15:05:00,"483 Pine St, Boston, MA 02215",November
189072,27in FHD Monitor,1,149.99000549316406,2019-04-13 19:44:00,"62 5th St, Portland, OR 97035",April
189073,LG Washing Machine,1,600.0,2019-02-04 19:11:00,"819 14th St, Boston, MA 02215",February
189074,AAA Batteries (4-pack),2,2.990000009536743,2019-12-04 16:01:00,"968 Pine St, Boston, MA 02215",December
189075,27in 4K Gaming Monitor,1,389.989990234375,2019-04-21 18:24:00,"793 Willow St, Boston, MA 02215",April
189076,Bose SoundSport Headphones,1,99.98999786376952,2019-04-25 01:19:00,"944 7th St, Boston, MA 02215",April
189077,iPhone,1,700.0,2019-07-04 18:05:00,"596 12th St, Boston, MA 02215",July
189078,Wired Headphones,1,11.989999771118164,2019-10-04 12:26:00,"218 Maple St, Los Angeles, CA 90001",October
189079,Macbook Pro Laptop,1,1700.0,2019-04-16 20:21:00,"360 14th St, San Francisco, CA 94016",April
189080,Flatscreen TV,1,300.0,2019-02-04 08:32:00,"541 Forest St, Portland, OR 97035",February
189081,AAA Batteries (4-pack),1,2.990000009536743,2019-04-26 16:44:00,"930 Lake St, Boston, MA 02215",April
189082,AA Batteries (4-pack),1,3.839999914169312,2019-08-04 17:38:00,"134 Jefferson St, San Francisco, CA 94016",August
189083,Apple Airpods Headphones,1,150.0,2019-04-15 18:33:00,"209 Hill St, San Francisco, CA 94016",April
189084,AAA Batteries (4-pack),1,2.990000009536743,2019-08-04 21:40:00,"601 Washington St, Atlanta, GA 30301",August
189085,USB-C Charging Cable,1,11.949999809265137,2019-04-23 23:27:00,"568 Walnut St, Los Angeles, CA 90001",April
189086,34in Ultrawide Monitor,1,379.989990234375,2019-04-19 23:26:00,"598 Church St, Los Angeles, CA 90001",April
189087,Lightning Charging Cable,2,14.949999809265137,2019-04-14 23:33:00,"20 Main St, Dallas, TX 75001",April
189088,Bose SoundSport Headphones,1,99.98999786376952,2019-07-04 20:11:00,"882 Lake St, New York City, NY 10001",July
189089,Macbook Pro Laptop,1,1700.0,2019-04-13 22:00:00,"704 Maple St, San Francisco, CA 94016",April
189090,USB-C Charging Cable,1,11.949999809265137,2019-04-17 13:12:00,"923 Pine St, San Francisco, CA 94016",April
189091,ThinkPad Laptop,1,999.989990234375,2019-04-26 16:05:00,"852 12th St, Atlanta, GA 30301",April
189092,USB-C Charging Cable,1,11.949999809265137,2019-04-30 16:49:00,"321 5th St, San Francisco, CA 94016",April
189093,Lightning Charging Cable,1,14.949999809265137,2019-04-04 18:49:00,"372 South St, San Francisco, CA 94016",April
189094,USB-C Charging Cable,1,11.949999809265137,2019-04-18 10:40:00,"973 West St, New York City, NY 10001",April
189095,AA Batteries (4-pack),1,3.839999914169312,2019-04-30 21:17:00,"167 8th St, Los Angeles, CA 90001",April
189096,Bose SoundSport Headphones,1,99.98999786376952,2019-04-19 10:45:00,"665 Ridge St, Dallas, TX 75001",April
189097,AAA Batteries (4-pack),1,2.990000009536743,2019-08-04 10:24:00,"706 Park St, Boston, MA 02215",August
189098,AA Batteries (4-pack),4,3.839999914169312,2019-04-29 20:26:00,"177 10th St, New York City, NY 10001",April
189099,AA Batteries (4-pack),1,3.839999914169312,2019-04-04 08:20:00,"43 Maple St, San Francisco, CA 94016",April
189100,Lightning Charging Cable,1,14.949999809265137,2019-03-04 21:04:00,"695 Highland St, San Francisco, CA 94016",March
189101,Apple Airpods Headphones,1,150.0,2019-04-24 19:15:00,"265 South St, New York City, NY 10001",April
189102,Bose SoundSport Headphones,1,99.98999786376952,2019-08-04 15:43:00,"952 Spruce St, San Francisco, CA 94016",August
189103,Bose SoundSport Headphones,1,99.98999786376952,2019-04-15 10:32:00,"358 2nd St, San Francisco, CA 94016",April
189104,Wired Headphones,1,11.989999771118164,2019-04-30 08:43:00,"14 Center St, Los Angeles, CA 90001",April
189105,AA Batteries (4-pack),1,3.839999914169312,2019-04-17 14:21:00,"5 Chestnut St, Los Angeles, CA 90001",April
189106,Bose SoundSport Headphones,1,99.98999786376952,2019-12-04 20:14:00,"153 Cedar St, Seattle, WA 98101",December
189107,Wired Headphones,1,11.989999771118164,2019-12-04 01:18:00,"848 Lake St, Dallas, TX 75001",December
189108,Google Phone,1,600.0,2019-10-04 07:22:00,"196 Meadow St, Boston, MA 02215",October
189108,USB-C Charging Cable,1,11.949999809265137,2019-10-04 07:22:00,"196 Meadow St, Boston, MA 02215",October
189109,USB-C Charging Cable,1,11.949999809265137,2019-04-23 17:05:00,"646 West St, Los Angeles, CA 90001",April
189110,Apple Airpods Headphones,1,150.0,2019-11-04 00:27:00,"627 Church St, San Francisco, CA 94016",November
189111,27in 4K Gaming Monitor,1,389.989990234375,2019-04-27 13:03:00,"663 4th St, Portland, OR 97035",April
189112,Apple Airpods Headphones,1,150.0,2019-10-04 17:08:00,"595 Hill St, New York City, NY 10001",October
189113,AA Batteries (4-pack),1,3.839999914169312,2019-11-04 20:51:00,"533 Walnut St, Los Angeles, CA 90001",November
189114,AA Batteries (4-pack),1,3.839999914169312,2019-04-14 20:23:00,"234 Washington St, Seattle, WA 98101",April
189115,USB-C Charging Cable,1,11.949999809265137,2019-04-25 11:19:00,"819 Lake St, New York City, NY 10001",April
189116,Wired Headphones,1,11.989999771118164,2019-04-20 14:31:00,"607 South St, Los Angeles, CA 90001",April
189117,Macbook Pro Laptop,1,1700.0,2019-04-24 09:43:00,"779 West St, Atlanta, GA 30301",April
189118,AAA Batteries (4-pack),1,2.990000009536743,2019-04-29 16:15:00,"180 13th St, San Francisco, CA 94016",April
189119,AA Batteries (4-pack),1,3.839999914169312,2019-01-04 22:22:00,"960 Meadow St, San Francisco, CA 94016",January
189120,USB-C Charging Cable,1,11.949999809265137,2019-04-28 09:52:00,"227 Jefferson St, Portland, OR 97035",April
189121,AA Batteries (4-pack),1,3.839999914169312,2019-04-23 12:40:00,"839 Cedar St, Dallas, TX 75001",April
189122,USB-C Charging Cable,1,11.949999809265137,2019-04-29 13:16:00,"947 Maple St, New York City, NY 10001",April
189123,27in 4K Gaming Monitor,1,389.989990234375,2019-04-17 00:58:00,"184 Highland St, San Francisco, CA 94016",April
189124,Wired Headphones,1,11.989999771118164,2019-05-04 11:15:00,"886 Willow St, Dallas, TX 75001",May
189125,USB-C Charging Cable,1,11.949999809265137,2019-04-27 23:38:00,"963 8th St, Los Angeles, CA 90001",April
189126,Wired Headphones,1,11.989999771118164,2019-12-04 19:54:00,"492 Cherry St, Dallas, TX 75001",December
189127,Wired Headphones,1,11.989999771118164,2019-04-24 16:49:00,"159 Washington St, Atlanta, GA 30301",April
189128,Flatscreen TV,1,300.0,2019-03-04 14:17:00,"627 10th St, Dallas, TX 75001",March
189129,ThinkPad Laptop,1,999.989990234375,2019-04-26 16:49:00,"616 South St, San Francisco, CA 94016",April
189130,AA Batteries (4-pack),1,3.839999914169312,2019-04-17 10:25:00,"336 Wilson St, San Francisco, CA 94016",April
189131,Wired Headphones,1,11.989999771118164,2019-07-04 00:06:00,"724 Hickory St, Seattle, WA 98101",July
189132,Wired Headphones,1,11.989999771118164,2019-12-04 11:23:00,"13 Madison St, San Francisco, CA 94016",December
189133,Google Phone,1,600.0,2019-04-18 11:01:00,"701 10th St, Portland, ME 04101",April
189133,USB-C Charging Cable,1,11.949999809265137,2019-04-18 11:01:00,"701 10th St, Portland, ME 04101",April
189134,iPhone,1,700.0,2019-04-15 15:42:00,"186 4th St, New York City, NY 10001",April
189135,Lightning Charging Cable,1,14.949999809265137,2019-04-15 23:32:00,"358 14th St, San Francisco, CA 94016",April
189136,27in 4K Gaming Monitor,1,389.989990234375,2019-04-28 09:58:00,"827 7th St, San Francisco, CA 94016",April
189137,AAA Batteries (4-pack),1,2.990000009536743,2019-04-24 22:44:00,"471 Madison St, Los Angeles, CA 90001",April
189138,Wired Headphones,1,11.989999771118164,2019-09-04 18:53:00,"984 West St, Atlanta, GA 30301",September
189139,Vareebadd Phone,1,400.0,2019-10-04 14:39:00,"109 Cherry St, Atlanta, GA 30301",October
189140,Bose SoundSport Headphones,1,99.98999786376952,2019-11-04 22:04:00,"580 Forest St, New York City, NY 10001",November
189141,Lightning Charging Cable,1,14.949999809265137,2019-07-04 13:29:00,"337 13th St, San Francisco, CA 94016",July
189142,USB-C Charging Cable,1,11.949999809265137,2019-09-04 19:36:00,"810 Maple St, Portland, OR 97035",September
189143,Lightning Charging Cable,1,14.949999809265137,2019-04-23 06:30:00,"400 Lakeview St, San Francisco, CA 94016",April
189144,Lightning Charging Cable,1,14.949999809265137,2019-01-04 09:43:00,"866 Wilson St, Los Angeles, CA 90001",January
189145,USB-C Charging Cable,1,11.949999809265137,2019-11-04 21:12:00,"285 13th St, San Francisco, CA 94016",November
189146,AA Batteries (4-pack),1,3.839999914169312,2019-04-24 14:42:00,"189 Meadow St, New York City, NY 10001",April
189147,USB-C Charging Cable,1,11.949999809265137,2019-04-25 18:28:00,"612 6th St, San Francisco, CA 94016",April
189148,Bose SoundSport Headphones,1,99.98999786376952,2019-02-04 02:22:00,"388 Chestnut St, New York City, NY 10001",February
189149,20in Monitor,1,109.98999786376952,2019-04-29 10:46:00,"501 8th St, Atlanta, GA 30301",April
189150,AAA Batteries (4-pack),1,2.990000009536743,2019-01-04 18:50:00,"222 Walnut St, Atlanta, GA 30301",January
189151,Wired Headphones,1,11.989999771118164,2019-04-21 08:53:00,"590 Walnut St, Atlanta, GA 30301",April
189152,Google Phone,1,600.0,2019-01-04 07:40:00,"809 North St, San Francisco, CA 94016",January
189153,AAA Batteries (4-pack),1,2.990000009536743,2019-04-22 19:25:00,"712 Dogwood St, Los Angeles, CA 90001",April
189154,Wired Headphones,1,11.989999771118164,2019-04-30 11:16:00,"228 West St, New York City, NY 10001",April
189155,AA Batteries (4-pack),1,3.839999914169312,2019-04-17 13:18:00,"106 Elm St, San Francisco, CA 94016",April
189156,USB-C Charging Cable,2,11.949999809265137,2019-04-29 10:11:00,"35 10th St, Portland, OR 97035",April
189157,ThinkPad Laptop,1,999.989990234375,2019-04-29 21:32:00,"385 2nd St, Dallas, TX 75001",April
189158,Apple Airpods Headphones,1,150.0,2019-06-04 16:09:00,"936 River St, Seattle, WA 98101",June
189159,USB-C Charging Cable,1,11.949999809265137,2019-04-26 16:07:00,"383 2nd St, Dallas, TX 75001",April
189160,Apple Airpods Headphones,1,150.0,2019-12-04 21:27:00,"159 Hill St, Los Angeles, CA 90001",December
189161,AA Batteries (4-pack),1,3.839999914169312,2019-04-19 22:57:00,"279 Lake St, Dallas, TX 75001",April
189162,Wired Headphones,1,11.989999771118164,2019-04-17 21:12:00,"52 Maple St, Dallas, TX 75001",April
189163,iPhone,1,700.0,2019-04-30 19:33:00,"310 4th St, San Francisco, CA 94016",April
189164,Google Phone,1,600.0,2019-12-04 12:40:00,"707 Center St, San Francisco, CA 94016",December
189164,Wired Headphones,1,11.989999771118164,2019-12-04 12:40:00,"707 Center St, San Francisco, CA 94016",December
189165,USB-C Charging Cable,1,11.949999809265137,2019-04-30 10:26:00,"75 Hickory St, San Francisco, CA 94016",April
189166,AA Batteries (4-pack),1,3.839999914169312,2019-04-22 19:28:00,"381 Spruce St, San Francisco, CA 94016",April
189167,27in FHD Monitor,1,149.99000549316406,2019-04-14 16:53:00,"996 Hickory St, Portland, OR 97035",April
189168,Bose SoundSport Headphones,1,99.98999786376952,2019-04-22 09:34:00,"922 Church St, San Francisco, CA 94016",April
189169,iPhone,1,700.0,2019-04-14 21:01:00,"343 Main St, Dallas, TX 75001",April
189170,Lightning Charging Cable,1,14.949999809265137,2019-04-21 07:23:00,"785 Madison St, San Francisco, CA 94016",April
189171,Lightning Charging Cable,1,14.949999809265137,2019-11-04 21:43:00,"862 14th St, New York City, NY 10001",November
189172,AAA Batteries (4-pack),1,2.990000009536743,2019-04-16 18:03:00,"656 13th St, Los Angeles, CA 90001",April
189173,Lightning Charging Cable,1,14.949999809265137,2019-05-04 15:07:00,"294 Willow St, Boston, MA 02215",May
189174,Lightning Charging Cable,1,14.949999809265137,2019-04-24 19:39:00,"869 10th St, Los Angeles, CA 90001",April
189175,27in 4K Gaming Monitor,1,389.989990234375,2019-04-22 16:56:00,"386 Lincoln St, Portland, OR 97035",April
189176,AA Batteries (4-pack),2,3.839999914169312,2019-04-14 18:55:00,"738 Adams St, New York City, NY 10001",April
189177,AA Batteries (4-pack),1,3.839999914169312,2019-04-04 14:38:00,"331 Madison St, Portland, OR 97035",April
189178,Wired Headphones,1,11.989999771118164,2019-04-16 08:46:00,"685 Walnut St, New York City, NY 10001",April
189179,Bose SoundSport Headphones,1,99.98999786376952,2019-04-22 10:01:00,"378 1st St, Los Angeles, CA 90001",April
189180,20in Monitor,1,109.98999786376952,2019-04-23 21:14:00,"272 Hickory St, Los Angeles, CA 90001",April
189181,AA Batteries (4-pack),1,3.839999914169312,2019-04-04 08:51:00,"982 2nd St, Austin, TX 73301",April
189182,Apple Airpods Headphones,1,150.0,2019-06-04 09:29:00,"650 Walnut St, San Francisco, CA 94016",June
189183,Macbook Pro Laptop,1,1700.0,2019-05-04 00:00:00,"778 Madison St, New York City, NY 10001",May
189184,Flatscreen TV,1,300.0,2019-02-04 11:54:00,"156 7th St, San Francisco, CA 94016",February
189185,Wired Headphones,2,11.989999771118164,2019-04-15 09:47:00,"244 Willow St, Los Angeles, CA 90001",April
189186,Flatscreen TV,1,300.0,2019-04-18 12:08:00,"83 River St, Los Angeles, CA 90001",April
189186,27in 4K Gaming Monitor,1,389.989990234375,2019-04-18 12:08:00,"83 River St, Los Angeles, CA 90001",April
189187,AA Batteries (4-pack),1,3.839999914169312,2019-04-20 15:45:00,"530 Park St, Seattle, WA 98101",April
189188,34in Ultrawide Monitor,1,379.989990234375,2019-03-04 16:41:00,"877 North St, Portland, OR 97035",March
189189,USB-C Charging Cable,1,11.949999809265137,2019-04-13 21:54:00,"86 9th St, Austin, TX 73301",April
189190,USB-C Charging Cable,1,11.949999809265137,2019-02-04 21:10:00,"980 Lakeview St, Atlanta, GA 30301",February
189191,ThinkPad Laptop,1,999.989990234375,2019-04-23 08:49:00,"326 Johnson St, New York City, NY 10001",April
189192,AAA Batteries (4-pack),1,2.990000009536743,2019-10-04 20:44:00,"745 Chestnut St, New York City, NY 10001",October
189193,Google Phone,1,600.0,2019-04-27 13:39:00,"532 Elm St, Portland, ME 04101",April
189194,Macbook Pro Laptop,1,1700.0,2019-04-18 20:03:00,"966 Hill St, San Francisco, CA 94016",April
189195,AAA Batteries (4-pack),1,2.990000009536743,2019-11-04 23:59:00,"838 6th St, Portland, OR 97035",November
189196,AA Batteries (4-pack),1,3.839999914169312,2019-04-15 04:40:00,"380 13th St, Portland, OR 97035",April
189197,AAA Batteries (4-pack),1,2.990000009536743,2019-09-04 20:38:00,"192 Madison St, Atlanta, GA 30301",September
189198,Wired Headphones,1,11.989999771118164,2019-04-25 11:42:00,"496 South St, Atlanta, GA 30301",April
189199,34in Ultrawide Monitor,1,379.989990234375,2019-05-04 09:36:00,"398 12th St, Boston, MA 02215",May
189200,AA Batteries (4-pack),1,3.839999914169312,2019-08-04 09:54:00,"785 Elm St, New York City, NY 10001",August
189201,Google Phone,1,600.0,2019-04-22 11:38:00,"399 Main St, Seattle, WA 98101",April
189202,Wired Headphones,1,11.989999771118164,2019-04-19 18:37:00,"523 Park St, Los Angeles, CA 90001",April
189203,34in Ultrawide Monitor,1,379.989990234375,2019-04-17 00:14:00,"727 Madison St, Los Angeles, CA 90001",April
189204,Bose SoundSport Headphones,1,99.98999786376952,2019-08-04 09:41:00,"431 Lakeview St, New York City, NY 10001",August
189205,AAA Batteries (4-pack),1,2.990000009536743,2019-10-04 12:33:00,"848 Wilson St, Seattle, WA 98101",October
189206,Wired Headphones,1,11.989999771118164,2019-03-04 00:25:00,"986 Pine St, New York City, NY 10001",March
189207,ThinkPad Laptop,1,999.989990234375,2019-04-18 09:42:00,"801 6th St, Dallas, TX 75001",April
189207,Macbook Pro Laptop,1,1700.0,2019-04-18 09:42:00,"801 6th St, Dallas, TX 75001",April
189208,Google Phone,1,600.0,2019-07-04 22:00:00,"930 4th St, San Francisco, CA 94016",July
189209,AAA Batteries (4-pack),2,2.990000009536743,2019-04-15 09:34:00,"638 6th St, Portland, OR 97035",April
189210,Wired Headphones,1,11.989999771118164,2019-01-04 11:11:00,"617 1st St, Los Angeles, CA 90001",January
189211,AA Batteries (4-pack),1,3.839999914169312,2019-04-15 19:22:00,"770 Madison St, Dallas, TX 75001",April
189212,Google Phone,1,600.0,2019-12-04 13:12:00,"214 11th St, New York City, NY 10001",December
189213,AAA Batteries (4-pack),2,2.990000009536743,2019-05-04 19:33:00,"756 Lincoln St, Dallas, TX 75001",May
189214,Wired Headphones,1,11.989999771118164,2019-11-04 10:46:00,"495 Main St, Seattle, WA 98101",November
189215,Apple Airpods Headphones,1,150.0,2019-08-04 14:21:00,"449 7th St, San Francisco, CA 94016",August
189216,34in Ultrawide Monitor,1,379.989990234375,2019-04-27 02:29:00,"376 Maple St, New York City, NY 10001",April
189217,Apple Airpods Headphones,1,150.0,2019-04-20 10:53:00,"231 Lakeview St, Los Angeles, CA 90001",April
189218,Bose SoundSport Headphones,1,99.98999786376952,2019-04-19 12:44:00,"365 5th St, Seattle, WA 98101",April
189218,34in Ultrawide Monitor,1,379.989990234375,2019-04-19 12:44:00,"365 5th St, Seattle, WA 98101",April
189219,Wired Headphones,1,11.989999771118164,2019-04-26 17:26:00,"830 12th St, Atlanta, GA 30301",April
189220,Lightning Charging Cable,1,14.949999809265137,2019-10-04 13:49:00,"272 10th St, New York City, NY 10001",October
189221,Bose SoundSport Headphones,1,99.98999786376952,2019-04-30 13:08:00,"14 Sunset St, Dallas, TX 75001",April
189222,Apple Airpods Headphones,1,150.0,2019-04-18 07:45:00,"862 Elm St, San Francisco, CA 94016",April
189223,AAA Batteries (4-pack),1,2.990000009536743,2019-12-04 18:49:00,"783 Pine St, San Francisco, CA 94016",December
189224,ThinkPad Laptop,1,999.989990234375,2019-04-16 09:55:00,"865 Center St, Portland, OR 97035",April
189225,Bose SoundSport Headphones,1,99.98999786376952,2019-04-13 16:45:00,"939 Madison St, Los Angeles, CA 90001",April
189226,Wired Headphones,1,11.989999771118164,2019-04-24 21:28:00,"596 1st St, San Francisco, CA 94016",April
189227,AAA Batteries (4-pack),1,2.990000009536743,2019-04-19 15:46:00,"311 Park St, San Francisco, CA 94016",April
189228,34in Ultrawide Monitor,1,379.989990234375,2019-04-13 11:20:00,"632 Jackson St, New York City, NY 10001",April
189229,27in 4K Gaming Monitor,1,389.989990234375,2019-04-13 17:50:00,"551 Spruce St, Boston, MA 02215",April
189230,AAA Batteries (4-pack),2,2.990000009536743,2019-05-04 00:38:00,"232 10th St, Los Angeles, CA 90001",May
189231,Lightning Charging Cable,1,14.949999809265137,2019-04-20 23:52:00,"796 Church St, Dallas, TX 75001",April
189232,AA Batteries (4-pack),2,3.839999914169312,2019-06-04 18:54:00,"993 Highland St, Los Angeles, CA 90001",June
189233,AAA Batteries (4-pack),3,2.990000009536743,2019-03-04 13:08:00,"643 Forest St, Los Angeles, CA 90001",March
189234,Bose SoundSport Headphones,1,99.98999786376952,2019-04-14 20:42:00,"997 River St, Los Angeles, CA 90001",April
189235,AA Batteries (4-pack),1,3.839999914169312,2019-12-04 17:46:00,"265 14th St, Portland, ME 04101",December
189236,27in FHD Monitor,1,149.99000549316406,2019-12-04 16:40:00,"15 Church St, New York City, NY 10001",December
189237,AA Batteries (4-pack),1,3.839999914169312,2019-04-18 10:06:00,"923 River St, Austin, TX 73301",April
189238,Wired Headphones,1,11.989999771118164,2019-04-04 22:55:00,"672 Spruce St, Atlanta, GA 30301",April
189239,Apple Airpods Headphones,1,150.0,2019-03-04 15:18:00,"994 South St, San Francisco, CA 94016",March
189240,Lightning Charging Cable,1,14.949999809265137,2019-03-04 17:47:00,"943 7th St, Portland, ME 04101",March
189241,AA Batteries (4-pack),2,3.839999914169312,2019-10-04 22:36:00,"888 Wilson St, San Francisco, CA 94016",October
189242,Wired Headphones,1,11.989999771118164,2019-04-19 12:20:00,"340 Lakeview St, San Francisco, CA 94016",April
189243,Google Phone,1,600.0,2019-04-28 13:01:00,"629 Jackson St, New York City, NY 10001",April
189243,Bose SoundSport Headphones,1,99.98999786376952,2019-04-28 13:01:00,"629 Jackson St, New York City, NY 10001",April
189244,Lightning Charging Cable,1,14.949999809265137,2019-04-23 19:14:00,"471 Church St, Dallas, TX 75001",April
189245,AAA Batteries (4-pack),1,2.990000009536743,2019-04-15 19:55:00,"300 10th St, Los Angeles, CA 90001",April
189246,AA Batteries (4-pack),2,3.839999914169312,2019-04-28 20:58:00,"841 Walnut St, Los Angeles, CA 90001",April
189247,Apple Airpods Headphones,1,150.0,2019-03-04 07:14:00,"55 Johnson St, San Francisco, CA 94016",March
189248,27in FHD Monitor,1,149.99000549316406,2019-04-20 11:08:00,"946 West St, San Francisco, CA 94016",April
189249,27in FHD Monitor,1,149.99000549316406,2019-04-20 22:01:00,"558 Highland St, New York City, NY 10001",April
189249,Apple Airpods Headphones,1,150.0,2019-04-20 22:01:00,"558 Highland St, New York City, NY 10001",April
189250,Apple Airpods Headphones,1,150.0,2019-04-25 10:45:00,"309 Johnson St, San Francisco, CA 94016",April
189251,27in FHD Monitor,1,149.99000549316406,2019-04-16 20:19:00,"307 1st St, Boston, MA 02215",April
189252,Google Phone,1,600.0,2019-04-19 19:54:00,"93 West St, Boston, MA 02215",April
189252,USB-C Charging Cable,1,11.949999809265137,2019-04-19 19:54:00,"93 West St, Boston, MA 02215",April
189253,AAA Batteries (4-pack),2,2.990000009536743,2019-04-23 09:12:00,"599 8th St, Atlanta, GA 30301",April
189254,34in Ultrawide Monitor,1,379.989990234375,2019-04-19 09:50:00,"210 Willow St, Los Angeles, CA 90001",April
189255,AA Batteries (4-pack),2,3.839999914169312,2019-04-30 17:53:00,"637 Cherry St, Los Angeles, CA 90001",April
189256,AA Batteries (4-pack),1,3.839999914169312,2019-01-04 07:27:00,"376 North St, San Francisco, CA 94016",January
189257,Bose SoundSport Headphones,1,99.98999786376952,2019-04-23 13:22:00,"542 Lincoln St, Boston, MA 02215",April
189258,Lightning Charging Cable,2,14.949999809265137,2019-04-23 09:07:00,"186 Madison St, Seattle, WA 98101",April
189259,Wired Headphones,1,11.989999771118164,2019-06-04 20:06:00,"199 Highland St, San Francisco, CA 94016",June
189260,Apple Airpods Headphones,1,150.0,2019-03-04 00:15:00,"966 West St, San Francisco, CA 94016",March
189261,Wired Headphones,1,11.989999771118164,2019-04-17 10:38:00,"612 Maple St, Seattle, WA 98101",April
